gravity = -0.350000, wind = -0.050000

i = 29, p_x= 415.278442, p_y = -17.887545, p_z = 216.400391, v_x= 1.860500, v_y = -1.105001, v_z = 0.350000, Δv_x = 0.590000, Δv_y = -0.350000

i = 30, p_x= 417.138947, p_y = -18.992546, p_z = 216.750397, v_x= 1.890000, v_y = -1.122501, v_z = 0.350000, Δv_x = 0.590000, Δv_y = -0.350000

i = 31, p_x= 419.028961, p_y = -20.115047, p_z = 217.100403, v_x= 1.919500, v_y = -1.140001, v_z = 0.350000, Δv_x = 0.590000, Δv_y = -0.350000

i = 32, p_x= 420.948456, p_y = -21.255049, p_z = 217.450409, v_x= 1.949000, v_y = -1.157501, v_z = 0.350000, Δv_x = 0.590000, Δv_y = -0.350000

i = 33, p_x= 422.897461, p_y = -22.412550, p_z = 217.800415, v_x= 1.978500, v_y = -1.175001, v_z = 0.350000, Δv_x = 0.590000, Δv_y = -0.350000

i = 34, p_x= 424.875946, p_y = -23.587551, p_z = 218.150421, v_x= 2.008000, v_y = -1.192501, v_z = 0.350000, Δv_x = 0.590000, Δv_y = -0.350000

i = 35, p_x= 426.883942, p_y = -24.780052, p_z = 218.500427, v_x= 2.037500, v_y = -1.210001, v_z = 0.350000, Δv_x = 0.590000, Δv_y = -0.350000

i = 36, p_x= 428.921448, p_y = -25.990053, p_z = 218.850433, v_x= 2.067000, v_y = -1.227501, v_z = 0.350000, Δv_x = 0.590000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.610000
i = 0, p_x= 430.988434, p_y = -27.217554, p_z = 219.200439, v_x= 2.097500, v_y = -1.245001, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 1, p_x= 433.085938, p_y = -28.462555, p_z = 219.550446, v_x= 2.128000, v_y = -1.262501, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 2, p_x= 435.213928, p_y = -29.725056, p_z = 219.900452, v_x= 2.158500, v_y = -1.280001, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 3, p_x= 437.372437, p_y = -31.005056, p_z = 220.250458, v_x= 2.189000, v_y = -1.297501, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 4, p_x= 439.561432, p_y = -32.302559, p_z = 220.600464, v_x= 2.219500, v_y = -1.315001, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 5, p_x= 441.780945, p_y = -33.617561, p_z = 220.950470, v_x= 2.250000, v_y = -1.332501, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 6, p_x= 444.030945, p_y = -34.950062, p_z = 221.300476, v_x= 2.280500, v_y = -1.350001, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 7, p_x= 446.311432, p_y = -36.300064, p_z = 221.650482, v_x= 2.311000, v_y = -1.367501, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 8, p_x= 448.622437, p_y = -37.667564, p_z = 222.000488, v_x= 2.341501, v_y = -1.385001, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 9, p_x= 450.963928, p_y = -39.052567, p_z = 222.350494, v_x= 2.372000, v_y = -1.402501, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 10, p_x= 453.335938, p_y = -40.455067, p_z = 222.700500, v_x= 2.402501, v_y = -1.420001, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.630000
i = 0, p_x= 455.738434, p_y = -41.875069, p_z = 223.050507, v_x= 2.434000, v_y = -1.437501, v_z = 0.350000, Δv_x = 0.630000, Δv_y = -0.350000

i = 1, p_x= 458.172424, p_y = -43.312569, p_z = 223.400513, v_x= 2.465501, v_y = -1.455001, v_z = 0.350000, Δv_x = 0.630000, Δv_y = -0.350000

i = 2, p_x= 460.637939, p_y = -44.767570, p_z = 223.750519, v_x= 2.497001, v_y = -1.472501, v_z = 0.350000, Δv_x = 0.630000, Δv_y = -0.350000

i = 3, p_x= 463.134949, p_y = -46.240070, p_z = 224.100525, v_x= 2.528501, v_y = -1.490001, v_z = 0.350000, Δv_x = 0.630000, Δv_y = -0.350000

i = 4, p_x= 465.663452, p_y = -47.730072, p_z = 224.450531, v_x= 2.560001, v_y = -1.507501, v_z = 0.350000, Δv_x = 0.630000, Δv_y = -0.350000

i = 5, p_x= 468.223450, p_y = -49.237572, p_z = 224.800537, v_x= 2.591501, v_y = -1.525001, v_z = 0.350000, Δv_x = 0.630000, Δv_y = -0.350000

i = 6, p_x= 470.814941, p_y = -50.762573, p_z = 225.150543, v_x= 2.623001, v_y = -1.542501, v_z = 0.350000, Δv_x = 0.630000, Δv_y = -0.350000

i = 7, p_x= 473.437927, p_y = -52.305077, p_z = 225.500549, v_x= 2.654501, v_y = -1.560001, v_z = 0.350000, Δv_x = 0.630000, Δv_y = -0.350000

i = 8, p_x= 476.092438, p_y = -53.865078, p_z = 225.850555, v_x= 2.686001, v_y = -1.577502, v_z = 0.350000, Δv_x = 0.630000, Δv_y = -0.350000

i = 9, p_x= 478.778442, p_y = -55.442581, p_z = 226.200562, v_x= 2.717501, v_y = -1.595001, v_z = 0.350000, Δv_x = 0.630000, Δv_y = -0.350000

i = 10, p_x= 481.495941, p_y = -57.037582, p_z = 226.550568, v_x= 2.749001, v_y = -1.612502, v_z = 0.350000, Δv_x = 0.630000, Δv_y = -0.350000

i = 11, p_x= 484.244934, p_y = -58.650085, p_z = 226.900574, v_x= 2.780501, v_y = -1.630001, v_z = 0.350000, Δv_x = 0.630000, Δv_y = -0.350000

i = 12, p_x= 487.025421, p_y = -60.280087, p_z = 227.250580, v_x= 2.812001, v_y = -1.647501, v_z = 0.350000, Δv_x = 0.630000, Δv_y = -0.350000

i = 13, p_x= 489.837433, p_y = -61.927589, p_z = 227.600586, v_x= 2.843501, v_y = -1.665001, v_z = 0.350000, Δv_x = 0.630000, Δv_y = -0.350000

i = 14, p_x= 492.680939, p_y = -63.592590, p_z = 227.950592, v_x= 2.875001, v_y = -1.682501, v_z = 0.350000, Δv_x = 0.630000, Δv_y = -0.350000

i = 15, p_x= 495.555939, p_y = -65.275093, p_z = 228.300598, v_x= 2.906501, v_y = -1.700001, v_z = 0.350000, Δv_x = 0.630000, Δv_y = -0.350000

i = 16, p_x= 498.462433, p_y = -66.975098, p_z = 228.650604, v_x= 2.938001, v_y = -1.717501, v_z = 0.350000, Δv_x = 0.630000, Δv_y = -0.350000

i = 17, p_x= 501.400421, p_y = -68.692596, p_z = 229.000610, v_x= 2.969501, v_y = -1.735001, v_z = 0.350000, Δv_x = 0.630000, Δv_y = -0.350000

i = 18, p_x= 504.369934, p_y = -70.427597, p_z = 229.350616, v_x= 3.001002, v_y = -1.752501, v_z = 0.350000, Δv_x = 0.630000, Δv_y = -0.350000

i = 19, p_x= 507.370941, p_y = -72.180099, p_z = 229.700623, v_x= 3.032502, v_y = -1.770001, v_z = 0.350000, Δv_x = 0.630000, Δv_y = -0.350000

i = 20, p_x= 510.403442, p_y = -73.950104, p_z = 230.050629, v_x= 3.064002, v_y = -1.787501, v_z = 0.350000, Δv_x = 0.630000, Δv_y = -0.350000

i = 21, p_x= 513.467468, p_y = -75.737602, p_z = 230.400635, v_x= 3.095502, v_y = -1.805001, v_z = 0.350000, Δv_x = 0.630000, Δv_y = -0.350000

i = 22, p_x= 516.562988, p_y = -77.542603, p_z = 230.750641, v_x= 3.127002, v_y = -1.822501, v_z = 0.350000, Δv_x = 0.630000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.610000
i = 0, p_x= 519.690002, p_y = -79.365105, p_z = 231.100647, v_x= 3.157502, v_y = -1.840001, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 1, p_x= 522.847534, p_y = -81.205109, p_z = 231.450653, v_x= 3.188002, v_y = -1.857500, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 2, p_x= 526.035522, p_y = -83.062607, p_z = 231.800659, v_x= 3.218502, v_y = -1.875000, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 3, p_x= 529.254028, p_y = -84.937607, p_z = 232.150665, v_x= 3.249002, v_y = -1.892500, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 4, p_x= 532.503052, p_y = -86.830109, p_z = 232.500671, v_x= 3.279502, v_y = -1.910000, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 5, p_x= 535.782532, p_y = -88.740112, p_z = 232.850677, v_x= 3.310002, v_y = -1.927500, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 6, p_x= 539.092529, p_y = -90.667610, p_z = 233.200684, v_x= 3.340502, v_y = -1.945000, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 7, p_x= 542.433044, p_y = -92.612610, p_z = 233.550690, v_x= 3.371002, v_y = -1.962500, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 8, p_x= 545.804016, p_y = -94.575111, p_z = 233.900696, v_x= 3.401502, v_y = -1.980000, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 9, p_x= 549.205505, p_y = -96.555115, p_z = 234.250702, v_x= 3.432002, v_y = -1.997500, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 10, p_x= 552.637512, p_y = -98.552612, p_z = 234.600708, v_x= 3.462502, v_y = -2.015000, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 11, p_x= 556.100037, p_y = -100.567612, p_z = 234.950714, v_x= 3.493002, v_y = -2.032500, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 12, p_x= 559.593018, p_y = -102.600113, p_z = 235.300720, v_x= 3.523502, v_y = -2.050000, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 13, p_x= 563.116516, p_y = -104.650116, p_z = 235.650726, v_x= 3.554002, v_y = -2.067500, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 14, p_x= 566.670532, p_y = -106.717613, p_z = 236.000732, v_x= 3.584502, v_y = -2.085000, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 15, p_x= 570.255005, p_y = -108.802612, p_z = 236.350739, v_x= 3.615002, v_y = -2.102499, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 16, p_x= 573.869995, p_y = -110.905113, p_z = 236.700745, v_x= 3.645502, v_y = -2.119999, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 17, p_x= 577.515503, p_y = -113.025116, p_z = 237.050751, v_x= 3.676002, v_y = -2.137499, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 18, p_x= 581.191528, p_y = -115.162613, p_z = 237.400757, v_x= 3.706502, v_y = -2.154999, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 19, p_x= 584.898010, p_y = -117.317612, p_z = 237.750763, v_x= 3.737002, v_y = -2.172499, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 20, p_x= 588.635010, p_y = -119.490112, p_z = 238.100769, v_x= 3.767502, v_y = -2.189999, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 21, p_x= 592.402527, p_y = -121.680115, p_z = 238.450775, v_x= 3.798002, v_y = -2.207499, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 22, p_x= 596.200500, p_y = -123.887611, p_z = 238.800781, v_x= 3.828502, v_y = -2.224999, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 23, p_x= 600.028992, p_y = -126.112610, p_z = 239.150787, v_x= 3.859002, v_y = -2.242499, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 24, p_x= 603.888000, p_y = -128.355103, p_z = 239.500793, v_x= 3.889502, v_y = -2.259999, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 25, p_x= 607.777527, p_y = -130.615097, p_z = 239.850800, v_x= 3.920002, v_y = -2.277499, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 26, p_x= 611.697510, p_y = -132.892593, p_z = 240.200806, v_x= 3.950502, v_y = -2.294999, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 27, p_x= 615.648010, p_y = -135.187592, p_z = 240.550812, v_x= 3.981002, v_y = -2.312499, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 28, p_x= 619.629028, p_y = -137.500092, p_z = 240.900818, v_x= 4.011502, v_y = -2.329998, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 29, p_x= 623.640503, p_y = -139.830093, p_z = 241.250824, v_x= 4.042003, v_y = -2.347498, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000

i = 30, p_x= 627.682495, p_y = -142.177597, p_z = 241.600830, v_x= 4.072503, v_y = -2.364998, v_z = 0.350000, Δv_x = 0.610000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.590000
i = 0, p_x= 631.755005, p_y = -144.542603, p_z = 241.950836, v_x= 4.102002, v_y = -2.382498, v_z = 0.350000, Δv_x = 0.590000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.570000
i = 0, p_x= 635.856995, p_y = -146.925095, p_z = 242.300842, v_x= 4.130502, v_y = -2.399998, v_z = 0.350000, Δv_x = 0.570000, Δv_y = -0.350000

i = 1, p_x= 639.987488, p_y = -149.325089, p_z = 242.650848, v_x= 4.159002, v_y = -2.417498, v_z = 0.350000, Δv_x = 0.570000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.550000
i = 0, p_x= 644.146484, p_y = -151.742584, p_z = 243.000854, v_x= 4.186502, v_y = -2.434998, v_z = 0.350000, Δv_x = 0.550000, Δv_y = -0.350000

i = 1, p_x= 648.333008, p_y = -154.177582, p_z = 243.350861, v_x= 4.214003, v_y = -2.452498, v_z = 0.350000, Δv_x = 0.550000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.530000
i = 0, p_x= 652.546997, p_y = -156.630081, p_z = 243.700867, v_x= 4.240502, v_y = -2.469998, v_z = 0.350000, Δv_x = 0.530000, Δv_y = -0.350000

i = 1, p_x= 656.787476, p_y = -159.100082, p_z = 244.050873, v_x= 4.267003, v_y = -2.487498, v_z = 0.350000, Δv_x = 0.530000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.510000
i = 0, p_x= 661.054504, p_y = -161.587585, p_z = 244.400879, v_x= 4.292502, v_y = -2.504998, v_z = 0.350000, Δv_x = 0.510000, Δv_y = -0.350000

i = 1, p_x= 665.346985, p_y = -164.092590, p_z = 244.750885, v_x= 4.318003, v_y = -2.522498, v_z = 0.350000, Δv_x = 0.510000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.490000
i = 0, p_x= 669.664978, p_y = -166.615082, p_z = 245.100891, v_x= 4.342503, v_y = -2.539998, v_z = 0.350000, Δv_x = 0.490000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.470000
i = 0, p_x= 674.007507, p_y = -169.155075, p_z = 245.450897, v_x= 4.366003, v_y = -2.557498, v_z = 0.350000, Δv_x = 0.470000, Δv_y = -0.350000

i = 1, p_x= 678.373535, p_y = -171.712570, p_z = 245.800903, v_x= 4.389503, v_y = -2.574997, v_z = 0.350000, Δv_x = 0.470000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.450000
i = 0, p_x= 682.763062, p_y = -174.287567, p_z = 246.150909, v_x= 4.412003, v_y = -2.592497, v_z = 0.350000, Δv_x = 0.450000, Δv_y = -0.350000

i = 1, p_x= 687.175049, p_y = -176.880066, p_z = 246.500916, v_x= 4.434503, v_y = -2.609997, v_z = 0.350000, Δv_x = 0.450000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.430000
i = 0, p_x= 691.609558, p_y = -179.490067, p_z = 246.850922, v_x= 4.456002, v_y = -2.627497, v_z = 0.350000, Δv_x = 0.430000, Δv_y = -0.350000

i = 1, p_x= 696.065552, p_y = -182.117569, p_z = 247.200928, v_x= 4.477502, v_y = -2.644997, v_z = 0.350000, Δv_x = 0.430000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.410000
i = 0, p_x= 700.543030, p_y = -184.762573, p_z = 247.550934, v_x= 4.498003, v_y = -2.662497, v_z = 0.350000, Δv_x = 0.410000, Δv_y = -0.350000

i = 1, p_x= 705.041016, p_y = -187.425064, p_z = 247.900940, v_x= 4.518503, v_y = -2.679997, v_z = 0.350000, Δv_x = 0.410000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.390000
i = 0, p_x= 709.559509, p_y = -190.105057, p_z = 248.250946, v_x= 4.538003, v_y = -2.697497, v_z = 0.350000, Δv_x = 0.390000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.370000
i = 0, p_x= 714.097534, p_y = -192.802551, p_z = 248.600952, v_x= 4.556503, v_y = -2.714997, v_z = 0.350000, Δv_x = 0.370000, Δv_y = -0.350000

i = 1, p_x= 718.654053, p_y = -195.517548, p_z = 248.950958, v_x= 4.575003, v_y = -2.732497, v_z = 0.350000, Δv_x = 0.370000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.350000
i = 0, p_x= 723.229065, p_y = -198.250046, p_z = 249.300964, v_x= 4.592503, v_y = -2.749997, v_z = 0.350000, Δv_x = 0.350000, Δv_y = -0.350000

i = 1, p_x= 727.821594, p_y = -201.000046, p_z = 249.650970, v_x= 4.610003, v_y = -2.767497, v_z = 0.350000, Δv_x = 0.350000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.330000
i = 0, p_x= 732.431580, p_y = -203.767548, p_z = 250.000977, v_x= 4.626503, v_y = -2.784997, v_z = 0.350000, Δv_x = 0.330000, Δv_y = -0.350000

i = 1, p_x= 737.058105, p_y = -206.552551, p_z = 250.350983, v_x= 4.643003, v_y = -2.802496, v_z = 0.350000, Δv_x = 0.330000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.310000
i = 0, p_x= 741.701111, p_y = -209.355042, p_z = 250.700989, v_x= 4.658503, v_y = -2.819996, v_z = 0.350000, Δv_x = 0.310000, Δv_y = -0.350000

i = 1, p_x= 746.359619, p_y = -212.175034, p_z = 251.050995, v_x= 4.674003, v_y = -2.837496, v_z = 0.350000, Δv_x = 0.310000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.290000
i = 0, p_x= 751.033630, p_y = -215.012527, p_z = 251.401001, v_x= 4.688503, v_y = -2.854996, v_z = 0.350000, Δv_x = 0.290000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.270000
i = 0, p_x= 755.722107, p_y = -217.867523, p_z = 251.751007, v_x= 4.702003, v_y = -2.872496, v_z = 0.350000, Δv_x = 0.270000, Δv_y = -0.350000

i = 1, p_x= 760.424133, p_y = -220.740021, p_z = 252.101013, v_x= 4.715503, v_y = -2.889996, v_z = 0.350000, Δv_x = 0.270000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.250000
i = 0, p_x= 765.139648, p_y = -223.630020, p_z = 252.451019, v_x= 4.728003, v_y = -2.907496, v_z = 0.350000, Δv_x = 0.250000, Δv_y = -0.350000

i = 1, p_x= 769.867676, p_y = -226.537521, p_z = 252.801025, v_x= 4.740502, v_y = -2.924996, v_z = 0.350000, Δv_x = 0.250000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.230000
i = 0, p_x= 774.608154, p_y = -229.462524, p_z = 253.151031, v_x= 4.752003, v_y = -2.942496, v_z = 0.350000, Δv_x = 0.230000, Δv_y = -0.350000

i = 1, p_x= 779.360168, p_y = -232.405014, p_z = 253.501038, v_x= 4.763503, v_y = -2.959996, v_z = 0.350000, Δv_x = 0.230000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.210000
i = 0, p_x= 784.123657, p_y = -235.365005, p_z = 253.851044, v_x= 4.774003, v_y = -2.977496, v_z = 0.350000, Δv_x = 0.210000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.190000
i = 0, p_x= 788.897644, p_y = -238.342499, p_z = 254.201050, v_x= 4.783503, v_y = -2.994996, v_z = 0.350000, Δv_x = 0.190000, Δv_y = -0.350000

i = 1, p_x= 793.681152, p_y = -241.337494, p_z = 254.551056, v_x= 4.793003, v_y = -3.012496, v_z = 0.350000, Δv_x = 0.190000, Δv_y = -0.350000

i = 2, p_x= 798.474182, p_y = -244.349991, p_z = 254.901062, v_x= 4.802503, v_y = -3.029995, v_z = 0.350000, Δv_x = 0.190000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.170000
i = 0, p_x= -104.000000, p_y = 0.000000, p_z = 37.000000, v_x= 0.000000, v_y = 0.950000, v_z = 0.000000, Δv_x = 0.170000, Δv_y = -0.350000

i = 1, p_x= -104.000000, p_y = 0.950000, p_z = 37.000000, v_x= 0.008500, v_y = 0.932500, v_z = 0.000000, Δv_x = 0.170000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.150000
i = 0, p_x= -103.991501, p_y = 1.882500, p_z = 37.000000, v_x= 0.016000, v_y = 0.915000, v_z = 0.000000, Δv_x = 0.150000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.130000
i = 0, p_x= -103.975502, p_y = 2.797500, p_z = 37.000000, v_x= 0.022500, v_y = 0.897500, v_z = 0.000000, Δv_x = 0.130000, Δv_y = -0.350000

i = 1, p_x= -103.953003, p_y = 3.695000, p_z = 37.000000, v_x= 0.029000, v_y = 0.880000, v_z = 0.000000, Δv_x = 0.130000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.110000
i = 0, p_x= -103.924004, p_y = 4.575000, p_z = 37.000000, v_x= 0.034500, v_y = 0.862500, v_z = 0.000000, Δv_x = 0.110000, Δv_y = -0.350000

i = 1, p_x= -103.889503, p_y = 5.437500, p_z = 37.000000, v_x= 0.040000, v_y = 0.845000, v_z = 0.000000, Δv_x = 0.110000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.090000
i = 0, p_x= -103.849503, p_y = 6.282499, p_z = 37.000000, v_x= 0.044500, v_y = 0.827500, v_z = 0.000000, Δv_x = 0.090000, Δv_y = -0.350000

i = 1, p_x= -103.805000, p_y = 7.109999, p_z = 37.000000, v_x= 0.049000, v_y = 0.810000, v_z = 0.000000, Δv_x = 0.090000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.070000
i = 0, p_x= -103.755997, p_y = 7.919999, p_z = 37.000000, v_x= 0.052500, v_y = 0.792500, v_z = 0.000000, Δv_x = 0.070000, Δv_y = -0.350000

i = 1, p_x= -103.703499, p_y = 8.712499, p_z = 37.000000, v_x= 0.056000, v_y = 0.775000, v_z = 0.000000, Δv_x = 0.070000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.050000
i = 0, p_x= -103.647499, p_y = 9.487498, p_z = 37.000000, v_x= 0.058500, v_y = 0.757500, v_z = 0.000000, Δv_x = 0.050000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.030000
i = 0, p_x= -103.588997, p_y = 10.244998, p_z = 37.000000, v_x= 0.060000, v_y = 0.740000, v_z = 0.000000, Δv_x = 0.030000, Δv_y = -0.350000

i = 1, p_x= -103.528999, p_y = 10.984998, p_z = 37.000000, v_x= 0.061500, v_y = 0.722500, v_z = 0.000000, Δv_x = 0.030000, Δv_y = -0.350000


gravity = -0.350000, wind = 0.010000
i = 0, p_x= -103.467499, p_y = 11.707498, p_z = 37.000000, v_x= 0.062000, v_y = 0.705000, v_z = 0.000000, Δv_x = 0.010000, Δv_y = -0.350000

i = 1, p_x= -103.405502, p_y = 12.412498, p_z = 37.000000, v_x= 0.062500, v_y = 0.687500, v_z = 0.000000, Δv_x = 0.010000, Δv_y = -0.350000


gravity = -0.350000, wind = -0.010000
i = 0, p_x= -103.343002, p_y = 13.099998, p_z = 37.000000, v_x= 0.062000, v_y = 0.670000, v_z = 0.000000, Δv_x = -0.010000, Δv_y = -0.350000


gravity = -0.350000, wind = -0.030000
i = 0, p_x= -103.281006, p_y = 13.769998, p_z = 37.000000, v_x= 0.060500, v_y = 0.652500, v_z = 0.000000, Δv_x = -0.030000, Δv_y = -0.350000

i = 1, p_x= -103.220505, p_y = 14.422497, p_z = 37.000000, v_x= 0.059000, v_y = 0.635000, v_z = 0.000000, Δv_x = -0.030000, Δv_y = -0.350000

i = 2, p_x= -103.161507, p_y = 15.057496, p_z = 37.000000, v_x= 0.057500, v_y = 0.617500, v_z = 0.000000, Δv_x = -0.030000, Δv_y = -0.350000


gravity = -0.350000, wind = -0.050000
i = 0, p_x= -103.104004, p_y = 15.674995, p_z = 37.000000, v_x= 0.055000, v_y = 0.600000, v_z = 0.000000, Δv_x = -0.050000, Δv_y = -0.350000


gravity = -0.350000, wind = -0.070000
i = 0, p_x= -103.049004, p_y = 16.274996, p_z = 37.000000, v_x= 0.051500, v_y = 0.582500, v_z = 0.000000, Δv_x = -0.070000, Δv_y = -0.350000

i = 1, p_x= -102.997505, p_y = 16.857496, p_z = 37.000000, v_x= 0.048000, v_y = 0.565000, v_z = 0.000000, Δv_x = -0.070000, Δv_y = -0.350000


gravity = -0.350000, wind = -0.090000
i = 0, p_x= -102.949509, p_y = 17.422497, p_z = 37.000000, v_x= 0.043500, v_y = 0.547500, v_z = 0.000000, Δv_x = -0.090000, Δv_y = -0.350000

i = 1, p_x= -102.906006, p_y = 17.969995, p_z = 37.000000, v_x= 0.039000, v_y = 0.530000, v_z = 0.000000, Δv_x = -0.090000, Δv_y = -0.350000


gravity = -0.350000, wind = -0.110000
i = 0, p_x= -102.867004, p_y = 18.499994, p_z = 37.000000, v_x= 0.033500, v_y = 0.512500, v_z = 0.000000, Δv_x = -0.110000, Δv_y = -0.350000

i = 1, p_x= -102.833504, p_y = 19.012493, p_z = 37.000000, v_x= 0.028000, v_y = 0.494999, v_z = 0.000000, Δv_x = -0.110000, Δv_y = -0.350000


gravity = -0.350000, wind = -0.130000
i = 0, p_x= -102.805504, p_y = 19.507492, p_z = 37.000000, v_x= 0.021500, v_y = 0.477499, v_z = 0.000000, Δv_x = -0.130000, Δv_y = -0.350000

i = 1, p_x= -102.784004, p_y = 19.984991, p_z = 37.000000, v_x= 0.015000, v_y = 0.459999, v_z = 0.000000, Δv_x = -0.130000, Δv_y = -0.350000


gravity = -0.350000, wind = -0.150000
i = 0, p_x= -102.769005, p_y = 20.444990, p_z = 37.000000, v_x= 0.007500, v_y = 0.442499, v_z = 0.000000, Δv_x = -0.150000, Δv_y = -0.350000


gravity = -0.350000, wind = -0.170000
i = 0, p_x= -102.761505, p_y = 20.887489, p_z = 37.000000, v_x= -0.001000, v_y = 0.424999, v_z = 0.000000, Δv_x = -0.170000, Δv_y = -0.350000

i = 1, p_x= -102.762505, p_y = 21.312489, p_z = 37.000000, v_x= -0.009500, v_y = 0.407499, v_z = 0.000000, Δv_x = -0.170000, Δv_y = -0.350000

i = 2, p_x= -102.772003, p_y = 21.719988, p_z = 37.000000, v_x= -0.018000, v_y = 0.389999, v_z = 0.000000, Δv_x = -0.170000, Δv_y = -0.350000

i = 3, p_x= -102.790001, p_y = 22.109987, p_z = 37.000000, v_x= -0.026500, v_y = 0.372499, v_z = 0.000000, Δv_x = -0.170000, Δv_y = -0.350000

i = 4, p_x= -102.816498, p_y = 22.482487, p_z = 37.000000, v_x= -0.035000, v_y = 0.354999, v_z = 0.000000, Δv_x = -0.170000, Δv_y = -0.350000

